article_id,start,end,answered,votes,category,title,content
5001,2017-09-05,2017-11-04,0,0,안전/환경,소년법 폐지해주세요.,피해자가 가해자의 눈치를 살펴야하는 현실입니다\n더이상  억울한 피해자가 없도록  법을 폐지해주세요.
113913,2018-01-25,2018-02-24,0,1,외교/통일/국방,일본의 독도 도발에 관한 대응,독도는 누가 뭐래도 우리의 영토입니다. 하지만 일본은 우리나라가 독도를 불법적으로 점거하고 있다고 주장하면서 독도와 관련된 망언및 도발을 계속 하고 있습니다. 심지어 일본 학생들에게 독도가 일본영토라고 교육하고 있습니다.\n위와 같이 일본의 독도 도발의 수위가 높아지므로 우리나라도 대응 수위를 높여야 한다고 생각합니다. 따라서 독도에 대함 미사일 실전배치를 검토하여 주십시오. 독도의 대함 미사일 실전배치는 일본의 독도 기습점령도 예방 할 수 있을 뿐만 아니라 우리나라의 영토수호의지를 세계에 알릴 수 있을 것 입니다. 물론 독도에 공간이 협소하여 배치가 어려울 수 있습니다. 하지만 미사일 배치 검토만 해도 일본에 압박감을 줄 수 있을 뿐더러 정부의 독도 수호 의지를 국민에게 알릴 수 있을 것 입니다.
155670,2018-03-02,2018-04-01,0,7,문화/예술/체육/언론,대한체육회 소속 회원연맹/단체에 대한 검찰 압류조사와 철저한 지속적인 감찰을 요청합니다.,"안녕하십니까, 문재인 대통령님\n이번 평창동계올림픽을 계기로 대한체육회 소속 연맹들에 대한 검찰 조사가 필요하다고 생각이 필히 되어 위 제목과 같은 청원을 드리게 되었습니다.\n대한체육회는 국민체육진흥법 제33조에 따라 문화체육관광부 장관의 인가를 받아 설립된, 문화체육관광부(이하 문체부) 소관의 특수법인입니다. 현 체육회는 대한올림픽위원회와 통합이 되어 현재의 대한체육회 (Korean Sport & Olympic Committee)로 거듭나, 국민의 체육 활동 진흥과 체육사업 및 국제교류 그리고 ""체육대회의 개최"" 등을 도맡아 하는 국가의 법인입니다.\n국민체육진흥법 제33조 제6,7항에 따르면, 대한체육회 회장 선출 또한 문체부 장관의 승인을 받아 취임하며, 선출에 대한 선거관리는 중앙선거관리위원회에 위탁을 해야 하는 엄연한 국민의, 국민에 의한, 국민을 위한 단체입니다.\n이러한 대한체육회에 정회원으로 소속되어있는 많은 회원 체육단체들이 많은 부정·부패·적폐를 저지르고 있는 사실이 뉴스를 통해 하나, 둘씩 발견되고 있습니다.\n체육단체들이 단순 자신의 이익을 목적으로 부정과 부패를 저지르는 것을 넘어선, 선수들의 국가대표 선출에 대한 부정행위와 각 단체의 말도 안 되는 요구에 불복종 시 따르는 불이익, 비인기 종목에 대한 국민에 무관심 속에 '아무도 모르겠지'라는 식의 후원금 빼돌리기 등 많은 부정, 부패 행위가 저질러져 왔습니다.\n각 종목별로 월드컵, 세계선수권대회, 올림픽 등 여러 대회가 있습니다.\n선수들은 그 대회를 목표로, 아니 꿈으로 여기고 지금 이 시간에도 땀을 흘려가며 노력하고 있습니다.\n선수들의 땀이 몇몇 체육단체 임원들의 적폐로 인하여 증발, 아니 순식간에 승화가 되고 있습니다.\n현재 우리나라 대기업들과 정치인들 사이에 있었던 적폐를 조사하는 것도 중요하지만, 국민의 단체에서 행하여지고 있는 적폐부터 확실히 잡아야 한다고 생각합니다.\n<아래 링크는 대한체육회 정회원 체육단체들의 적폐에 대한 뉴스 링크들이니 참조 바랍니다.>\n1. 체육단체의 비리에 대한 뉴스\nhttps://goo.gl/w6rE3o\nhttps://goo.gl/wvHy8f\n2.수영연맹에 대한 뉴스\nhttps://goo.gl/iDb535\n3. 빙상연맹에 대한 뉴스\nhttps://goo.gl/ZTZW4N\nhttps://goo.gl/6qwRfp"
312186,2018-07-19,2018-08-18,0,13,육아/교육,어린이집차량 주차시 창문의무개방해주세요.,안녕하세요.\n48개월 어린이집 다니는 아이를 둔 한가장입니다.\n어린이집 사고를 볼때마다 매번 가슴이 아프지만\n그중에서도 차안에서 어린애가 떠거워 고통스러운일을 격은일을 보면 가슴이 찢어질거같습니다.\n6월에서 8월달까지는 의무적으로 어린이집통학차량 창문을 의무적으로 열어놓도록 하면 이런 안타까운일이 일어나지 않을까싶어요.\n물론 이것마저도 잘 지켜지지 않겠지만요.\n시민들의 제보에 벌금(과태료)을 부과하면 억지러라도 안타까운일을 줄여지면 세상 부모님들의 가슴에 자식을 묻어두고 힘겹게 살아가는일이 줄어들것같습니다.\n힘든세상 숨쉬기도 힘들지만 자식을 잃는 슬픔은 없도록 국가에서 강력하게 힘써주셨으면 감사하겠습니다.
159296,2018-03-06,2018-04-05,0,2,인권/성평등,좌파의 양심  미투....,우파는 양심도 용기도 없는 집단 패거리....\n긴장 많이 하시길 바랍니다..곧 디비집니다...
189820,2018-04-08,2018-05-08,0,43,문화/예술/체육/언론,백철기와 전명규를 쫒아내주십시요,노진규선수 사연을 듣고 너무나 가슴아팠습니다 노선영선수와 그부모의 한을 풀어주십시요
339310,2018-08-13,2018-09-12,0,8,보건복지,국민연금 개혁을 국민이 납득할 수 있도록 해주세요~,"첫째, 국민연금 운영방식을 우리나라도 적립방식이 아니라 부과방식으로 변경하는 것은 어떠할까요?\n국민들에게 보험료 받아서 적립해놓고 기금운용에 대한 손실등,  여러가지 비리가 발생되어 국민들이 불신하지 않도록 근본적인 방안을 찾아봤으면 좋겠습니다.\n둘째, 국민연금 지급을 국가가 보증해주세요. 공무원연금, 사학연금처럼 국가가 지급을 보증해준다면 국가가 부도나지 않는 이상 국민들이 연금수령에 대한 불안감을 갖지 않을 것 같다는 생각을 합니다.\n셋째, 소득대체율을 내린다는 것은 이해가 되지 않습니다.\n국민연금은 소득이 없을때, 소득이 있을때처럼 일정 수준의 생활이 가능할 수 있도록 해주는 것이 아닌가요?\n그런데, 소득대체율까지 낮춘다면 누가 국민연금을 폐지하자는 의견에 동참하지 않겠습니까?\n넷째, 사회구조적인 근본적인 문제는 해결하지 않은채, 납부기간을 연장하고 수령시기를 늦춰서 발생되는 사회문제는 어떻게 해결하실 건가요?\n현재 정년이 있긴 하지만 그 정년이 보장되는 직장이 얼마나 있는지요?\n퇴직후 발생되는 공백기간을 어떻게 해결할지는 고민해 보셨나요?\n국가에서는 어떠한 제도를 만들고, 개선하기 위해서는 그로 인해서 발생되는 여러가지 부작용도 함께 고민해봤으면 좋겠고, 근본적인 해결책을 제시해주셨으면 좋겠습니다."
394851,2018-10-01,2018-10-31,0,0,외교/통일/국방,인니국민 대표로 감사히는 말씀 전달드립니다,"진잔주말에 발생한 인도네시아 팔루 지역 쓰나미 해일, 대한민국정부에서 거액 돈을 보내주셔서 진심으로 감사드립니다.\n저는 인도네시아 국민 쓰나미~강진 재난 피해자들의 대표로\n대한민국 정부에게 진심으로 감사드리는 말씀을 전달 해 드립니다."
413047,2018-10-20,2018-11-19,0,6,외교/통일/국방,현역군인보다 공익이 돈 더 받는게 이해가 안됩니다,교통비 식비까지 나온다고 하지만 자유도 없는 억압받는 강원도에서 짬밥도 ㅈ같이 맛없는거 나오고 그런데 공익은 식비까지 나오면서 맛있는거 사먹고 남은돈으로 피시방가서 배틀그라운드나 할꺼아닙니까 공익도 그냥 짬밥주고 월급줄이고 교통비는 왜주는지 이해를못하겠는데 현역은 아침 6시30분에 기상해서 도수체조하고 뛴걸음하고 하는데 공익도 걸어가면 되는데 굳이 교통비까지 줄필요는 없다고 생각합니다 더 고생하는 현역에게 돈 더 주는것이 정의로운 사회로 가는길이라고 생각합니다 감사합니다
512620,2019-01-31,2019-03-02,0,4,교통/건축/국토,차량 사고 과실은 무엇으로 측정합니까,"안녕하세요.\n블랙박스 관련영상을 이것저것 찾아보며 이런저런 사고 내용을 자주보는 한 젊은 운전자입니다.\n블랙박스 없던시절엔 가해자와 피해자가 뒤바뀔수도 있고 사람을 친거라면 차가 무조건 가해자가 됬었던 시절이 있었다고 하지요.\n하지만 지금은 어느 누구나 블랙박스가 있습니다. 블랙박스가 있음에도, 그어느 누가봐도 법규를 지킨사람이 피해를 입을때가 많습니다\n도대체. 차대 사람 또는 차대 차 사고 과실은 어떻게 측정하기에 이해할수 없게 측정이 되나 답답한마음으로 몇자 적어봅니다.\n누가봐도 신호 지키고 속도지키고 교통법규 지키며 운전하는사람들도 피해를 많이입습니다.\n신호와 규정속도 잘 지키며 나아가도 갑자기 튀어나오는 무단횡단자 골목골목은 혹시모르지 싶은마음으로 천천히가지않고 긴장하지않고 가다가 받는 운전자는 과실이 나올수있겠지만,\n대체적으로 인터넷영상보면 왕복 4-6차선에서도 무단횡단을 하는사람이 많습니다. 거기다 짖은 밤이고 횡단자가 전부 검은색계열의 옷을입고있다면 바로앞에까지 오기전까진 운전자는 보이지도 않습니다.  왜 이상한 법때문에 법규잘지키는사람이 법규를무시한사람으로인해 피해를입어야하는건지 이해할수없습니다.\n보험사나 경찰측에서도 이해할수없는 과실과 법규를 잘지킨사람을 가해자로 몰고가는 그러한것도 바뀌어야한다고 생각합니다.\n때문에 저는 도로교통법이 바뀌어야한다고 생각합니다.\n신호를 위반한 차량에게 벌금을 때듯이\n신호를 위반한 보행자에게도 벌금을 때야합니다.\n무단횡단으로만 이야기를 뱉어놨지만 운전자라면 제일 쉽게 접하는 상황으로 생각하고 예시를 이야기 했습니다.\n차에게만 죄를 묻지말아주세요.\n사람도 갑자기 달려오는차 못피하듯,\n차도 갑자기 뛰어드는 사람 못피합니다!"
187930,2018-04-06,2018-05-06,0,2,안전/환경,환경오염의 골칫거리 비닐봉투 무상제공금지법을 바꿔주세요.,"현재 정부가 자원재활용법에 따라 각종사업장에서 비닐봉투 무상제공을 실시하고있습니다. 헌데 저는 이게 모순이라고 생각합니다.\n20원 50원씩 받고 있는데, 봉투값 언급하면 야박하다고 하질않나 그걸받냐고 하질않나, 심지어 봉투값때문에 기분 나쁘다고 하는사람들도 있습니다. 그 환경법때문에 위협을 받기 까지합니다. 심지어 알바생이 살인까지 당하게 되는 일까지 발생하지 않았나요? 휴.. 이건 사업자 혼자만이 짊어지게 해선 안된다고 생각합니다.\n현잰 사업지만 300만원이하의 과태료 처분을 받습니다. 그걸 무상으로 받아간 그 손님도 같은 벌금을  받게 해주세요. 담배처럼요!!! 그럼 너도 나도 받거나 주거나 자발적으로 더 하지않을까요?\n그리고 20원 50원이 너무 번거롭습니다. 카드로 처리할땐 그렇다 치더라도 현금처리하기엔 동전많아진다고 짜증내는사람도 많습니다. 비닐봉투를 사용하시고 깨끗이 가지고 오시면 다시 돈으로 돌려드리는 만큼 봉투값을 더 올려 받아도 무방하다고 생각합니다.\n그리고 모든 사람들이 비닐봉투가 무상제공되지않으며 깨끗이 썼을때 돈을 다시 돌려받을수있고, 환경오염의 주범이 되지않는다는 것을 인지할수있도록 광고같은걸 많이해주세요 ㅠㅠ 대한민국 화이팅!!!!"
77637,2017-12-31,2018-01-30,0,3,보건복지,미세먼지 해결해라,허구한 날 자국민한테나 미세먼지 뭐라하지말고 중국보고 따져라. 중국에서 그런 수모를 겪어도 중국한테 아무것도 못하는 이 한심한 정부야.
350802,2018-08-22,2018-09-21,0,20,일자리,문재인 = 벌거벗은임금님,"옛날에 임금님이 살았는데\n사기꾼들이 왕에게 찾아와서 투명한 옷을 만든다고 한다\n왕은 만들라고 하고 사기꾼들은 엄청 잘 어울린다고 한다\n투명한 옷을 입고 말타고 가는데\n대신들이나 어른들은 아무도 벌거벗었다고 말을 하지 못한다\n어린애가 말한다\n""임금님 벌거벗었네""\n소득주도이론은 완전 사기이론이다\n지금 서민들 소득은 더 줄었고\n경제는 파탄 일보직전이다\n소득주도이론 만든 사람은 사기꾼이고\n대통령은 사기꾼에게 당하고 있는 것이다\n하지만 대통령은 사기꾼에게 당하고 있는 것을 모른다\n청와대 500명이 넘게 있다고 하지만\n소득주도성장이론이 사기이론이라고 하는 사람 한사람도 없고\n장하성을 사기꾼이라고 하는 사람도 하나도 없다\n옛날 왕궁에도 많은 신하가 있었지만\n아무도 투명한 옷 만드는 사람들을 사기꾼이라고 부르지 않았다\n오죽하면꼬마애가\n""야 임금님 벌거벗었다""\n소득주도성장이론은 완전 사기이론이다\n경제 파탄직전이다\n아무 초등학교나 방문해서\n물어보면 안다\n초등학생도 안다\n""야 대통령 사기당했다"" 라고 할 것이다"
279306,2018-06-21,2018-07-21,0,9,반려동물,유기견 보호,반려동물 유기견 보호합시다
241877,2018-05-23,2018-06-22,0,1263,저출산/고령화대책,법무부 입장에 공감하며 재외 혼혈 아동의 아버지들이 자신의 책무를 다 하도록 제도 마련해주시기 청원,"""통상적인 임신은 남녀의 성교에 따라 이뤄지는 것으로서, 강간 등의 사유를 제외한 자의에 의한 성교는 응당 임신에 대한 미필적 인식을 가지고 있다고 할 것이므로 이에 따른 임신을 가리켜 원하지 않은 임신이라고 보기는 어렵다""\n그렇습니다.  코피노 아들 딸들이 보고싶어도 보지 못하고 눈물로 밤을 지새우던 한국의 원정 아버님들. 상기 법무부의 입장 표명에 따르면 여러분의 자녀는 원하지 않은 자녀라 보기 어렵습니다.\n저출산으로 깊은 시름에 잠긴 조국이 눈에 넣어도 아프지 않은 당신의 자녀들에게 아버지 역할을 할 수 있는 기회를 주려나 봅니다.\n아직 형태도 갖추지 않은 자궁 속의 생명도 이토록 소중한데 다 자라 아빠의 나라에 갈 날만 손꼽아 기다리는 초롱초롱한 눈의 어린이들이 타국에서 코피노라는 차별을 받고 살게 버려둘 조국이 아니지요.\n대한민국 법무부는 여성으로 하여금 낙태를 하지 않음으로써 생명에 대한 책임을 다하게 하려 합니다. 이에 저는 자랑스러운 대한민국 국민으로써 아버지를 아버지라 부르지 못하고 남편을 남편이라 부르지 못하는 재외 한국 혼혈 가족들이 비로소 조국에서 가정을 이루어 숭고한 생명에 대한 책무를 다 하도록 혼혈 가족의 조건없는 이민 및 친부 찾아주기를 간곡히 청원드리는 바입니다.\n고령화 저출산 시대라고 하지만 사실 대한민국은 미래가 밝습니다. 국외에서 꾸준히 출산이 이루어지고 있었기 때문이며 지금 이 순간에도 아름다운 생명이 원정 아빠들의 노력으로 잉태되고 있을 것입니다.\n저는 법무부의 낙태죄에 관한 입장 표명에 십분 공감합니다. 생명을 존중하고 임신에 대한 미필적 인식을 응당 공유하고 있는 대한민국 국민으로서 하루빨리 원정 아빠들의 사랑하는 혈육이 조국의 품에 안길 수 있게 해야하지 않겠습니까.  대한민국 법무부의 입장에서도 알 수 있듯이 자신의 성교에 책임을 지기위해 혼혈 자녀를 낳은 외국인 친모는 남편의 나라에 가지 못하는 자신을 자책하며 얼마나 많은 날들을 눈물로 지새웠을까요. 한국인의 피가 약동하는 심장을 가진 재외 혼혈아동의 여린 마음에 생긴 생채기는 또 어떠합니까. 대한민국이 너무나 잘 아는 그 이산의 아픔, 깊은 고통을 지금이라도 치유해주시기 바랍니다."
180841,2018-03-30,2018-04-29,0,1,정치개혁,개헌안 지지 표녕,개헌안 지지 입장을 표명합니다.
440667,2018-11-13,2018-12-13,0,3,성장동력,약대 입학정원 5천명으로 늘려야,나이가 들어감에 따라 병원 갈 일이 잦아졌고\n상대적으로 약국 갈 일이 늘었습니다.\n약국을 여러번 다니다보면 공통점이 있습니다.\n약 카운데 뒷편에 칸막이를 쳐놓고\n밖에서 안쪽을 전혀 볼 수 없게 하고 누군가가 약을 조제들 합니다.\n약국에 약사는 한 명인데\n칸막이 뒤에서는 누군가가 계속 덜커덩 덜커덩 약을 조제하는 소리가 납니다.\n여러 약국에서 공통적으로 나타나는 현상입니다.\n약 조제를 끝나고\n약을 줄때는 흰가운을 입은 약사가 약을 건네주지만\n조제는 칸막이 약사라고 불리는\n무면허 약사가 조제를 하는경우가\n비일비재하여서 이제는 당연하게 생각합니다.\n70대 할머니 약사에 약 조제하는 아줌마들\n젊은 여자 약사도 칸막이 뒤에서는 몰래 약조제하는 사람들\n약사가 화장실을 가도 칸막이 뒤에서는 계속 약을 조제하는\n그러나 약은 반드시 화장실 갔다 온 흰가운을 입은 약사가 건네줍니다.\n여러차례 tv에서도 반영되지만 이런일은 비일비재합니다.\n사실 뻔합니다.\n동네 병원에서 처방하는 약 품목은 대동소이하여서\n누구나 할 수 있는 일입니다.\n오히려\n나이든 할하버지 할머니 약사분들이\n약을 잘 못 조제 할 염려가 우려되기도 합니다.\n아무튼 불법은 불법입니다.\n그리고 요즘은 약 자판기가 생겨서\n약조제를 기계가 하는 약국이 상당히 많습니다.\n아니 이제는 동네약국도 약 자판기가 한대씩 다 있습니다.\n이런 불법 칸막이 약사를 없애려면 약사를 획기적으로 늘려야 합니다.\n약사가 부족하니까\n일손이 부족하니까\n칸막이 약사까지 고용하는 것입니다.\n지금 약대를 보면\n정원이 30명 40명입니다.\n30-40명 가지고 무슨 약대교육이 이뤄집니까?\n최소한 100명 정도는 유지되야지요.....\n일본처럼 약대를 만명 수준으로 늘려야 합니다.\n최소 입학정원을 연 5천명 수준 늘려야 합니다.\n인력이 부족하니까 이런 칸막이 약사가 비일비재 합니다.\n지금도 너무 늦습니다.\n교대 사범대 정원을 획기적으로 줄여야 하고\n보건 의료인력을 획기적으로 늘려야 합니다.\n지금 시작해도 늦습니다.\n의대 약대 등등\n의료인력의 획기적인 증원이 필요합니다.\n감사합니다.
243878,2018-05-25,2018-06-24,0,67,저출산/고령화대책,생리대 가격을 무료로 해주세요.(제가 글을 잘 쓰지못해 뒤죽박죽일 수 있지만 끝까지 읽어주세요.),"안녕하세요. 저는 15살 여중생입니다.\n저는오늘 가정시간에 소비자에 대해 공부를 하다가 우연히 이 사이트를 알게되어 청원을 넣습니다.\n저는 개인적으로 생리대 가격을 무료로 해야한다고 생각합니다.\n한 여성이 살면서 사용하는 생리대 비용만 몇백이 든다고 생각합니다.\n하지만 생리대 가격이 비싸다는 이유로 사용하지 않을 수는 없습니다.\n생리대는 우리 여성들에게 아주 필요하고 소중한 물건입니다.\n저는 생리대를 비싸게 주고 계속 살아갈 바에는 생리대 살 돈을 아껴 자궁 절제 수술을 받는것이 낳다고 생각합니다.(임신하지 않을 여성을 대상으로 한 말)\n그 정도로 생리대의 가격은 높습니다.\n오죽하면 15살인 제가 이 청원 글을 쓰겠습니까?\n오죽하면 제가 자궁 절제 수술을 받는것이 더 낳다고 생각하겠습니까?\n여성에게는 생리대 비용+생리통이 같이 따라다닙니다.\n어느 여성이 저 모든걸 받아들이고 살아가는 길을 선택하겠습니까?\n이 모든 내용을 이해하지 못하는 남성분들은 생리를 해봐야 한다고 생각합니다.\n생리를 해보지도 않았는데 왜 안된다는 주장과 생리대 가격을 올리라는 것인지 잘 모르겠습니다.\n담배는 자신이 피고싶어서 피는거지 생리대는 다릅니다.\n생리대는 사고싶지 않아도 사야하는 물건입니다.\n그렇게 담배시는 돈이 아까우시다면 담배를 끊으세요.\n그것이 주위사람이나 지구, 자신을 지키는 방법이니까 저희한텐 오히려 좋네요.\n저의 의견은 여기까지입니다.\n모두가 이 의견에 동의 해주시면 좋겠습니다.부탁드립니다."
168572,2018-03-17,2018-04-16,0,1,문화/예술/체육/언론,어떻게 한게임 노름도박장이 이십년간 합법으로 운영되고 있나요?,도박장이 합법인가요? 그럼 지금부터 도박장 운영할테니 처벌하지  마십시요\n처벌할려면 이십년간 해쳐먹은 한게임 도박장 부터\n죄값 받게하고 하세요 이십년간 신고해도 도박장\n뒤봐주는정부
244610,2018-05-26,2018-06-25,0,4,안전/환경,외국인이 인상쓰는 덕수궁 앞 토요일 시위를 금지시켜 주세요!,"매주 토요일, 지난 번은 외국인이 잔뜩 몰려 있었던 금요일 오전에도 일부 시위자들이 범법자를 비호하면 확성기를 크게 틀고 덕수궁 대한문 앞에서 어이없는 시위를 하고 있었습니다.\n관광자원에 허덕이는 대한민국에서 그나마 볼거리가 있는 덕수궁 호위병교체 앞마당에서 버스보다 더 큰 미제 시위차량을 가져다 놓고 절대다수 국민의견과 상반된 주장을 펼치는 그들을 좀 저지해 주십시요.\n왜 말도 안 되는 허위 사실에 기초를  둔 그들의 주장을 그대로 관광객들에게 방치하며, 가짜뉴스 생성하는 진원지를 그냥 그대로 방치 하십니까?\n외국인들도 그곳을 보면서 머리를 설레설레 흔들며 지나갑니다."
231202,2018-05-12,2018-06-11,0,2,문화/예술/체육/언론,심석희 때린코치 중국 대표팀 합류 반대 청원,심석희 때린 코치가 중국 대표팀 합류에 화가나서 청원을 합니다 때린것은 분명히 폭행이고 이것은 형사처벌인데 법의 태두리를 벗어나서 심지어 대한민국 대표 코치로서 대한민국을 버리고 중국 대표팀에 합류했습니다\n왜 형사처벌을 하지 않은거죠? 또한 왜 빙상쪽에 영구적으로 재명시키지 못하고 법규 규범에 벗어나기 위해서 그  코치가  중국 대표팀에 합류한거죠?\n이것은 분명히 때려도 빠져 나올수있는 예시가 될겁니다\n1. 국제빙산연맹에 청원을 해서 중국 대표팀 코치 자격 박탈해주세요\n2. 때린건  분명히 공권력행사고 갑질이니 형사처벌 해주세요\n3. 반성의 의지가 보일때까지 봉사활동으로 빙산연맹쪽에 봉사하게 해주세요\n4. 다시는 이러한 기사가 안나오도록 국제법을 제정해주세요
304027,2018-07-12,2018-08-11,0,20,저출산/고령화대책,외국여자 국적만 따고 수도권으로 일하러. 가출,우리남자는 호구입니다 국적해주고 돈다해주고\n마음의 상처만 남습니다.\n국제 결혼하지마세요
102730,2018-01-18,2018-02-17,0,177,인권/성평등,살인마 강제개종목사를 처벌해주세요!,"얼마전 스물일곱의 제 친구가 특정종교를 가졌다는 이유만으로 가족들에게 납치되어 구금되고 갖은 폭언과 폭행에 시달리다가 끝내는 죽고야 말았습니다.\n자신의 피붙이를 죽인 가족도 잘못이지만 그 배후에서 가족을 속이고 기만하고 조종하는 자들이 있었습니다.\n강제개종교육 목사들이었습니다.\n이들은 사람을 사람으로 보지 않습니다.\n그저 그들에게는 이 죽은 친구가 가축과도 다름이 없었습니다.\n사람을 사람으로 보지 않고 그저 돈으로밖에 볼줄 모릅니다.\n이 사람 뿐만이 아닙니다. 지금 대한민국에서 강제개종교육으로 인해 죽은 사람이 또있습니다.\n이로인해 식물인간이 되신 분도 있고 몇몇은 목숨을 스스로 끊은 사람들도 있습니다.\n수많은 사람들이 이로인해 우울증을 겪고있고 이들과 이들의 가족을 이용하여 강제개종목사들우 주머니에 돈을 채우기 급급합니다.\n가족이 심각한 사이비종교에 빠졌다고 겁을주고 부모를 시켜 수면제를 타먹여 납치하고 통신수단을 차단하고 구금하고 온갖 폭행과 폭언, 인신공격으로 그들의 가장 기본적인 권리마저 빼앗고 있습니다.\n대한민국의 헌법을 밥먹듯 어기는 이들이 사방천지에 깔려있습니다.\n이대로 두고 보시겠습니까?\n철저히 조사하여 진상을 규명해주시고 범법자들을 처벌할 것과 다시는 이런 일이 발생하지 않도록 강제개종교육을 금지시키는 법안을 마련해주실것을 촉구합니다!"
226315,2018-05-07,2018-06-06,0,14,기타,대체공휴일 개선 방안 또는 폐지 의견,중소기업에서 일하고 있는 근로자 입니다.\n대체공휴일이 누구를 위한 대체공휴일 입니까?\n대한민국 국민이라면  국가에서 지정한날에는 휴일을 해야 하는게 정상 아닙니까?\n공직자라면 의무적으로 쉬어야하고 일반기업에 근로자들은 회사내사규정에 따라서 휴일을 지정하는게 말이 되는겁니까?\n국가에서 정했으면 국민들이 다같이 휴일을 지낼수 있도록 국가에서 책임을 져야 하는게 아닌가요?\n공직자들 월급 누가 줍니까? 국민들 세금내서 받아가는게 공직자들 아닙니까?\n공부못하고 힘도 돈도 없는 힘없는 사람이라서  공직자 못되고 좋은기업 못들어가서 이런 사소한것 까지 피해를 보는\n힘없는 근로자들이 한두명이 아닙니다.\n국가는 왜 힘없는 사람들을 보호 한다고 하면서 항상 결과는 반대인거입니까?\n대책방안이 필요하다고 생각이 듭니다.
229214,2018-05-10,2018-06-09,0,1,교통/건축/국토,1호선 열차 종착역 성북역 에서 창동역으로 변경,. 현재 창동역은 1호선과 4호선 환승역으로 되어있어 많은 사람이 이용하고 있어 많은 사람이 광운대역 열차종착열차를  창동역까지 연장하면 하자는 사람이 많음.
445593,2018-11-18,2018-12-18,0,5,행정,경기도지사 고발한 이정렬을 아시나요,"아래는,  이지사를 고발한 이정렬변호사에 대한 내용이다.\n변호사협회 등록조차 거부된 분이 도정 잘한다는 이지사를 고발했다고 하는 것은 개그에 가깝다고 생각된다. ^^\n고소 고발하기 전에, 자신의 모습을 거울에 비춰보는 것이 타당할 것이다.\nhttps://ko.wikipedia.org/wiki/%EC%9D%B4%EC%A0%95%EB%A0%AC\n대한변호사협회는 2014년 4월 등록심사 위원회를 열어 이정렬의 변호사 등록 신청을 거부했다. 등록심사 위원회 참석 위원 9인 중 5인은 등록거부 의견을, 4인은 등록찬성 의견을 냈고, 결국 등록거부를 가결했다.\n대한변호사협회는 등록 거부 요지로 ""이정렬 신청인이 판사로 재직 중인 2012년 1월 25일 법원 내부통신망을 통해 주심으로서 담당한 사건에 대한 심판의 합의를 공개함으로써[5] 법원조직법에 따른 직무상 의무를 위반해 2012년 2월 21일 정직 6개월의 징계처분을 받은 사실이 인정된다. 이는 변호사법 및 변호사등록규칙의 '공무원으로 재직 중 징계처분을 받은 사실이 있거나 직무에 관한 위법행위로 퇴직한 자'에 해당한다.\n이정렬 신청인이 판사로서 재직 중의 직무상 범죄는 아니지만 거주자와 층간소음 문제로 다툰 후 주차돼 있던 위층 거주자 소유의 차량을 손괴해 벌금 100만 원의 형사처벌을 받았다""라고 밝혔다.[4]\n2014년 4월 대한변호사협회로부터 변호사 등록 신청을 거부당한 뒤 법무법인 <동안>의 사무장으로 채용되었고, 2014년 6월 전국 행정 서비스 전문사무직 근로자 노동조합에 노조원으로 가입했다. 부장판사 출신이 변호사가 아닌 로펌 사무장으로 활동한 것은 이정렬이 처음이었다."
